image_id,ratio_area,color_min_R,color_max_R,color_mean_R,color_median_R,color_std_R,color_min_G,color_max_G,color_mean_G,color_median_G,color_std_G,color_min_B,color_max_B,color_mean_B,color_median_B,color_std_B,inscribed_circle_radius_norm,symmetry_loss_min,symmetry_angle,symmetry_score,hu_1,eccentricity,glcm_energy,hist_variance,hue_skewness
85,0.05283633333333333,4,233,77.71098598395213,75.0,52.79378821234106,0,174,22.570909145425865,13.0,25.339618783888543,0,159,22.736886043368237,13.0,25.440715604562765,0.2892665091277547,0.16063564153985288,-10.0,0.8393643584601471,3.1306575763175015,0.4680935495237542,0.4154100240325129,857.6328644964879,0.012199047021567822
86,0.0253965,2,255,91.79229903610822,86.0,66.16261977094061,1,255,73.79493185829675,61.0,58.679618344073866,0,255,61.995464328130026,45.0,55.98014378272473,0.21885453099789826,0.19010809951514185,65.0,0.8098919004848582,3.080083660084176,0.8484407634515844,0.3510690720267557,3529.2346624474844,0.7358670830726624
87,0.025438333333333334,0,255,67.6377773628663,44.0,64.11775165973091,0,255,52.78219603912397,27.0,59.01605680955099,0,255,37.98530066888098,18.0,54.786489914351876,0.43059372320407774,0.06096303227883759,90.0,0.9390369677211624,3.0699227362295636,0.8696210580875869,0.21962756997571728,3473.160163154962,1.5348985195159912
88,0.0432945,5,249,90.55142246477159,88.0,57.642302697418785,0,210,39.04806442206925,31.0,34.504666759540534,0,176,39.153479729047,25.0,36.03753019664408,0.29973751890893074,0.2442938842203548,-5.0,0.7557061157796452,3.1181285224291697,0.5225807768731117,0.3014403533558277,1561.7795787693194,0.15150701999664307
89,0.019838166666666667,0,200,81.51566946182228,91.0,54.26233871375032,0,184,70.09343925944127,69.0,51.06482410076552,0,193,65.47014265583886,51.0,50.65151016834383,0.2905701754385965,0.3731135873659056,-45.0,0.6268864126340944,3.132958081783784,0.572391236137918,0.3364756191151401,2620.9145028148655,0.6777603626251221
90,0.0197255,1,255,80.82913286251514,74.0,49.3173623309209,1,255,58.66480263636043,49.0,42.21239713123864,0,255,56.64999906556223,44.0,44.39617801103756,0.22937944585626777,0.18088530655391122,-90.0,0.8191146934460888,3.1433534314953295,0.6263626414876143,0.20406410149869192,1881.1806581464737,0.47834348678588867
91,0.039453166666666664,3,255,89.49998574392929,80.0,64.29541111083472,0,255,71.18724134471707,55.0,57.53432542319228,0,255,55.74935187678531,41.0,50.372204269997894,0.2869003736055814,0.20280131826741998,50.0,0.79719868173258,3.0917884609844073,0.8572012689674599,0.3213290297208326,3335.821907782426,1.2178378105163574
92,0.034042916666666666,2,230,81.07942487000344,84.0,53.40844276756477,2,215,68.28924035993964,66.0,48.6051791901908,0,255,71.70472270867675,62.0,57.076225660409264,0.27114889621734617,0.2326433290707588,90.0,0.7673566709292412,3.0767995173256186,0.5843073423338141,0.455357296106253,2515.423304441885,-0.4619576334953308
93,0.038795666666666666,1,236,75.55081897144231,68.0,51.240679760051684,0,218,56.11626688202344,45.0,44.06934554088185,0,255,42.42389235884394,30.0,40.31027196491383,0.35166267499531784,0.23798211558044802,-45.0,0.762017884419552,3.1428607525704684,0.6977358495418918,0.24968134404254294,2005.5653470748587,2.138456106185913
94,0.0403435,3,255,96.47727411270833,92.0,61.53052739777508,0,255,83.47854185673356,68.0,61.69306901837404,0,255,44.75283744256665,37.0,38.58830283467236,0.22271500041778075,0.15771636756362517,10.0,0.8422836324363748,3.1027828038416265,0.75686889014755,0.427789938944482,3260.0926255453055,3.4580605030059814
95,0.028906833333333333,0,255,71.71544181126114,55.0,62.06658148862207,0,255,54.98485667382973,38.0,50.530217145235184,0,255,31.64641983635926,21.0,31.182801688633678,0.31008750851414785,0.23981092436974794,40.0,0.7601890756302521,3.0766729883872643,0.8694737982001074,0.3004377632294098,2536.976500684579,3.539940118789673
96,0.0365135,2,255,105.84308919712093,107.0,64.73631481437653,2,255,87.95894778159645,90.0,56.50305724962627,0,255,64.02238257591317,53.0,50.84891597927156,0.3735286394755046,0.14257474783861668,90.0,0.8574252521613833,3.1252765422197673,0.7784900850836612,0.18441333781029484,3240.8251457449987,3.829024076461792
97,0.038646,3,255,100.60015869456471,93.0,71.12824253919953,0,255,81.1881899763683,66.0,66.11253338352931,0,255,70.20910272885654,49.0,65.63887537737988,0.3785353515107753,0.097028291865351,-90.0,0.902971708134649,3.104052669453138,0.8490903355484111,0.21039592601847015,4448.862678012534,1.0211286544799805
98,0.026421166666666666,0,174,53.37604382158535,29.0,50.06166506386342,0,170,49.719018050860285,21.0,51.07517876378964,0,196,40.65140143296836,14.0,45.36646884637197,0.2730061213175456,0.2349083619702177,-25.0,0.7650916380297823,3.071537297088611,0.7651399926182045,0.46451078479866015,2454.269309665365,1.3502873182296753
99,0.0363615,0,255,60.042512552219755,53.0,44.535139694328564,0,255,44.70547943635893,31.0,37.35037463413179,0,255,34.334227055963076,21.0,32.72732501628119,0.38472002046602266,0.10497859698441092,-85.0,0.8950214030155891,3.119464642104997,0.7684731349354651,0.2912334810590385,1470.2176269654963,1.7337974309921265
100,0.025340666666666668,1,255,57.15452149566207,35.0,51.68685594671526,1,255,48.672944352466715,27.0,46.36493697406319,0,255,43.059918880571615,22.0,44.334311355158306,0.26937635554823763,0.2778258313738663,90.0,0.7221741686261337,3.1473581169512723,0.60402565732387,0.39607078097652865,2213.4069775879925,0.903847873210907
101,0.0257145,0,255,79.70723938427241,75.0,58.75018086434668,0,255,64.67520385728936,53.0,52.89396287367631,0,255,56.63813933744963,40.0,51.078157656382366,0.3418277775475738,0.12119088955026458,90.0,0.8788091104497354,3.125873415017398,0.7056487983770493,0.33057253611742665,2879.8458863539945,1.0625510215759277
102,0.026654166666666666,0,255,68.9368834842955,52.0,60.172135652673774,0,255,56.03111826629258,38.0,52.412666248496784,0,255,50.030969778910105,30.0,52.499891453226475,0.24939047771951425,0.24015009003794452,-45.0,0.7598499099620555,3.1007437968964573,0.7900303090588937,0.4120542889220618,2894.364142203022,0.4735381603240967
103,0.028225166666666666,0,255,81.32020635143213,83.0,59.19421072662597,1,255,66.79182564927636,59.0,52.09609909801648,0,255,58.25931201428814,45.0,50.069707197980826,0.2994709895207332,0.21453629561564713,-15.0,0.7854637043843529,3.119751072336561,0.7219440080792245,0.39191150522388307,2791.1497727234346,1.2117987871170044
104,0.024927166666666667,2,250,76.43599616944682,57.0,62.13408892364475,1,240,70.0169750997331,44.0,62.87133912094446,0,249,60.49829613919682,40.0,56.4242213228176,0.20389144950442845,0.19759522827282727,25.0,0.8024047717271727,3.0490654286811374,0.8064892749251136,0.43133746010287055,3738.761162940746,0.14017733931541443
105,0.023710833333333334,3,255,80.15785940953833,66.0,61.541026251081774,0,255,61.10675014144793,42.0,57.111077301275785,0,255,53.9729790516487,31.0,57.56043797355587,0.43708524599180115,0.12046186895810962,0.0,0.8795381310418904,3.130991630142961,0.7950449841104343,0.1670708548656571,3324.684719583324,1.1075783967971802
106,0.0315595,0,255,68.11202402560971,65.0,45.03083825065733,0,255,51.90807828124484,48.0,37.10651872439367,0,255,40.526646645325236,36.0,30.690722980174773,0.2900957817578838,0.19513864162364247,-25.0,0.8048613583763575,3.1151831631683247,0.5504633643409952,0.32719822428240375,1413.6206805773272,1.1138914823532104
107,0.021639,6,255,108.29519410709197,110.0,59.4989505229209,0,255,83.64083256963751,84.0,52.2884497117529,0,255,64.08644330809928,59.0,39.56817250951568,0.35979281938993013,0.2500524231127679,-90.0,0.7499475768872321,3.151245468854955,0.45366318902614255,0.14277316577027654,2674.136578662212,1.2343496084213257
108,0.0153065,1,255,71.42445381330445,70.0,45.580454824319155,0,255,54.90070248305032,47.0,39.870198020222325,0,255,52.62984777265787,41.0,43.67108975803782,0.373010218828574,0.1641758127708155,-75.0,0.8358241872291845,3.154769545976857,0.6748452676154161,0.2640308408228351,1697.682680078239,0.5531986951828003
109,0.03264966666666667,3,220,81.878036425624,81.0,50.86205264650547,0,209,65.76592951179865,56.0,48.8157800027276,0,255,46.88905164252157,43.0,35.74088248652188,0.19196533670230786,0.14308907415533123,-5.0,0.8569109258446688,3.0002408139555836,0.3961456776349348,0.5712075716444536,2240.045988247652,1.4531691074371338
110,0.021689,3,245,73.25418459653712,74.0,45.70896676794321,2,227,64.13175070423347,68.0,40.83850529903167,0,233,37.63064562895201,32.0,29.541894252356094,0.31508264462809915,0.15956104508817093,-85.0,0.8404389549118291,3.1576258772373818,0.5303511097910176,0.3233331380013304,1578.00166052665,2.4326560497283936
111,0.021688333333333334,2,255,77.00008835856674,68.0,55.97293780029468,1,255,64.81566097970442,49.0,52.97719889960882,0,255,57.73363157551008,40.0,51.09368842745223,0.24305422604084015,0.15892484342379953,-15.0,0.8410751565762005,3.126654172913795,0.7396764399783559,0.3597197500058095,2800.5749074175715,0.3970433175563812
112,0.044359166666666665,0,255,73.91769130270211,63.0,59.90527642614521,0,255,57.916450562465776,47.0,51.99958936797503,0,255,57.844365527145534,45.0,54.86631157014962,0.32758784743974795,0.14142243164871582,-70.0,0.8585775683512842,3.1577885902168537,0.6262550325628056,0.2918482279132001,2896.2480333574904,-0.07385735213756561
113,0.028797333333333335,0,255,56.54654328810803,28.0,58.172583020748064,0,255,46.63103040193517,17.0,53.53472423656147,0,255,40.960098725994854,15.0,50.85080148264778,0.40834338324410574,0.09333725792087422,-85.0,0.9066627420791258,3.154566039960457,0.720002082258721,0.43018776264425557,2933.3839502577252,1.0164315700531006
114,0.018531333333333334,1,255,59.93349264226527,40.0,50.24050330975565,0,255,48.02244412572667,29.0,43.60283908768056,0,255,41.48131229796016,23.0,41.18410911351189,0.26554433434410435,0.24646357196206692,55.0,0.7535364280379331,3.1093289265066386,0.8023685735216497,0.37348715145264505,1992.0290200822008,0.9119652509689331
115,0.014578666666666667,0,255,48.26710921492929,27.0,46.35305901592751,0,255,35.07102013756526,19.0,35.57286178136981,0,255,28.618709332662746,15.0,36.451976585337,0.4014488899544494,0.16307438876365532,-80.0,0.8369256112363447,3.133115438139669,0.7820331911771272,0.3163544169209527,1440.6002722086437,0.7574766278266907
116,0.028987666666666665,0,255,44.077602115611256,29.0,41.993676232619784,0,255,34.13222426629107,18.0,36.93137279314694,0,255,23.38229900255828,14.0,29.640123282642264,0.3584201545046087,0.17830541386505916,-65.0,0.8216945861349408,3.124055696032161,0.8123275805423873,0.39905194962196416,1356.571339519414,1.1844794750213623
117,0.03543516666666666,0,255,79.33456980707483,75.0,55.04162380928723,0,255,63.97230455582767,57.0,49.20208326343247,0,255,44.21107135844766,35.0,37.78040780347957,0.30641976633379536,0.17260982912601308,85.0,0.8273901708739869,3.1537412876480078,0.5897647774006365,0.32911598560896727,2352.189139986409,1.6809413433074951
118,0.037257,0,255,51.758901956593846,30.0,49.955843913512055,0,244,43.746473166681135,19.0,45.50745746521498,0,255,43.75219000932771,19.0,46.82453235892519,0.2745405484552253,0.1507328464502593,-90.0,0.8492671535497407,3.119328214366765,0.7037208804772824,0.47073067808340235,2174.757373370997,0.5907599329948425
119,0.015522,6,255,98.8688722135446,95.0,59.259336790210725,4,255,85.03921837007455,76.0,59.949764845537416,0,255,76.41637279056161,62.0,58.265835718695996,0.19976635514018692,0.23226024451680283,-20.0,0.7677397554831972,3.0274733700119847,0.49407176682067433,0.33938804094755326,3462.9494694220666,1.1193854808807373
120,0.02839925,4,255,92.2317377728476,73.0,69.92036892112867,0,255,68.9842190058634,52.0,54.79454699450997,0,255,50.79190510567617,40.0,42.856446434589486,0.28076372959817103,0.1913804550674706,90.0,0.8086195449325294,3.1382296166262416,0.5098725039513217,0.37736806769696446,3139.653057752865,0.9700062274932861
121,0.018408125,1,255,52.29249176410962,42.0,41.00086113388543,0,255,40.401757593309924,30.0,33.47078477897957,0,255,38.7215364008254,25.0,37.71735836982524,0.3026737512326708,0.2625263873665409,20.0,0.7374736126334591,3.1047570481262454,0.7290845294102459,0.40279792342361254,1250.786732242107,0.49957314133644104
122,0.027151333333333333,0,255,86.95851583990755,78.0,57.752984471976575,0,255,65.34453418563469,53.0,49.42736551299487,0,255,54.420848121268264,38.0,47.91527038223314,0.23670310758601473,0.13089896975739446,-75.0,0.8691010302426055,3.027507069959778,0.5768709027944016,0.593917520460562,2507.9829083112268,0.8198677897453308
123,0.0302785,2,255,113.04927750457968,115.0,76.31723080021888,0,255,90.65198553770477,78.0,71.51084069571672,0,255,83.89992003622456,62.0,74.75797722572514,0.18375380618180265,0.1893031119131271,-80.0,0.8106968880868729,3.102327414197326,0.6802560155790403,0.417865033453262,5193.740937761649,0.3658517003059387
124,0.032656375,0,255,71.9204046469096,73.0,51.89979323787316,0,255,66.45604272973418,69.0,49.85480291622842,0,255,54.15110491001682,47.0,49.194866125287795,0.2579787234042553,0.22114879074658256,80.0,0.7788512092534174,3.0671584773740195,0.5610318826598948,0.3504424461732483,2464.1157718232275,1.7898788452148438
125,0.038882208333333335,0,255,65.18635310351034,52.0,54.547796893402605,0,255,54.285437889619395,45.0,47.583973069563484,0,255,38.33772067496355,23.0,47.57508322916196,0.17685272216796874,0.2002615966330603,75.0,0.7997384033669397,3.071488544837588,0.5949881328547321,0.48896293063555235,2351.1120598240836,2.6384425163269043
126,0.04084775,0,255,78.7284812914488,58.0,67.66051977672478,0,255,60.945583280991265,37.0,59.084765422824965,0,255,54.36576196458142,27.0,61.002049391858044,0.3323529787082409,0.048967181163040885,-85.0,0.9510328188369591,3.0599204215721167,0.8655407472530632,0.3627969749846502,3754.5337008399883,1.2418007850646973
127,0.032170333333333336,0,255,87.2684199008351,87.0,52.73622366127044,0,255,73.99269665613033,71.0,50.63707913181329,0,255,56.567730097416764,50.0,42.231834756119994,0.32395384280940664,0.16297866260240046,-80.0,0.8370213373975995,3.136482706528814,0.5895952960722721,0.242203193348726,2377.259713792237,1.0924445390701294
128,0.04239645833333333,0,255,56.293399142878464,39.0,53.218419100027475,0,255,46.38895130276973,22.0,48.531662193721274,0,255,45.93402285395545,18.0,52.05405539144434,0.2603894444138791,0.2273516108187944,-85.0,0.7726483891812056,3.119625914446237,0.5666795881475082,0.43722418886836556,2468.113666630977,0.8522773385047913
129,0.030271125,1,255,86.15179206611525,92.0,50.59929254354801,0,255,66.32875300489452,63.0,45.54426113628404,0,255,53.583661629956616,51.0,38.5896138100753,0.21672339741520316,0.1550056130913382,40.0,0.8449943869086618,3.0355760342548117,0.5251892671192642,0.5029870003849515,2082.028001217454,1.3219959735870361
130,0.02017875,3,255,75.035300796895,61.0,56.05836163818861,0,255,56.88340352615715,42.0,45.47665993575057,0,255,49.10739708493332,31.0,46.40847734266129,0.26354536246427723,0.15104286236597542,-80.0,0.8489571376340246,3.1134473369204736,0.49958473817221727,0.39193275900896646,2199.680843412938,0.8183586001396179
131,0.03304125,0,255,65.05842442185217,30.0,69.45634934022016,0,255,55.88113878195874,19.0,65.70575869285604,0,255,53.47739420219319,15.0,65.23610711236499,0.3649425287356322,0.1765156280778004,5.0,0.8234843719221996,3.1500018329705117,0.39890345037679364,0.41920168218795806,4400.123293241395,0.3910318911075592
132,0.030832875,1,255,60.99393741226002,49.0,52.0168349297564,0,255,48.53557902644596,31.0,46.83908030936504,0,255,48.81981535252049,26.0,49.973877976638455,0.24748360611267645,0.1671860978808587,90.0,0.8328139021191413,3.1141914995126667,0.5875423340191359,0.4120162878556728,2298.8559653569787,0.03012682870030403
133,0.03890025,0,255,89.08284209715782,82.0,59.65424513148282,0,255,81.91312285039612,69.0,59.892188498869366,0,255,69.22869325473555,51.0,59.8154574769859,0.249789869665929,0.21362485048898894,85.0,0.7863751495110111,3.0836723699314184,0.6557947596045192,0.4150995664352072,3482.700921659101,1.4709640741348267
134,0.038781333333333334,0,255,68.19375821125443,43.0,64.73046571258165,0,255,55.562805152505085,28.0,58.8518963511587,0,255,52.64299103972878,23.0,59.83669238991258,0.20338707408685794,0.18712051417039577,10.0,0.8128794858296042,3.0707199108447267,0.7850894887346511,0.46358896847521325,3592.1527792277257,0.6067605018615723
135,0.020028,1,255,99.68597006108836,99.0,70.1905275521078,0,255,84.2401581599862,79.0,65.87525039875264,0,255,71.15607794849609,47.0,65.6061906517886,0.24676298880362296,0.1798925386154101,-90.0,0.8201074613845899,3.051518223549473,0.8177399534988313,0.4182701599564641,4321.233031641324,0.4934719502925873
136,0.035679375,1,255,59.07981428978454,47.0,48.69783282028797,0,255,44.63280428964441,30.0,43.03441133153332,0,255,44.94918541595632,28.0,45.08320000303658,0.3478732638888889,0.11564191449248917,-80.0,0.8843580855075108,3.1426899657240446,0.7331783695162374,0.3291752065227775,1952.3942956289914,0.46567389369010925
137,0.0216115,0,255,90.2909669820775,87.0,61.336721940655096,0,255,71.04766667875624,61.0,55.52006291326168,0,255,60.09083985057276,47.0,49.93937410909143,0.3290938845105991,0.11061884070318939,-85.0,0.8893811592968106,3.1626442489055937,0.4907220937679211,0.3176943109307937,3077.9731033582043,0.9694304466247559
138,0.029323125,0,255,54.92474267082466,41.0,48.73777561765222,0,255,40.49898062838754,24.0,41.52686761059363,0,255,31.135001740390557,18.0,37.4936020243948,0.27139514741443455,0.0912007913442634,-85.0,0.9087992086557366,3.1067161887836936,0.7867893890012865,0.43610977223201197,1765.1098145339458,1.008345127105713
139,0.024273375,7,255,105.68615619079002,92.0,51.09241941932275,4,226,93.30324093143312,86.0,44.6706375748313,0,255,81.02453524452865,66.0,54.12337530285895,0.2391705205095168,0.14777570037986698,75.0,0.852224299620133,3.030121214741142,0.7784399295618563,0.36226367763386647,2064.3754918637073,1.1174618005752563
140,0.021783875,16,246,135.48321581631774,140.0,45.1416595456497,10,231,118.7437727456144,120.0,39.98867421599862,6,255,98.21512402873955,98.0,44.70518668228036,0.3294757968383216,0.17039060342446843,-80.0,0.8296093965755316,3.1116954413256708,0.6174828345256711,0.23914705599035876,1554.978928285904,1.2106937170028687
141,0.02043954166666667,6,255,125.05034795455704,122.0,62.46581104614125,1,254,113.74472260430996,114.0,52.062098421972664,0,255,91.94988435478119,90.0,51.17268706431703,0.21857839917379712,0.19950321095359258,-90.0,0.8004967890464074,3.1172558724922155,0.4873952634835997,0.2973878682528696,2806.452965122967,1.1412209272384644
142,0.0185875,15,255,121.81139619529164,115.0,45.29006774991186,0,222,98.07807317160633,95.0,38.09039560115616,0,255,95.06190719523784,91.0,46.541146547401155,0.22892410511025157,0.21085903274265982,90.0,0.7891409672573402,3.0615054663487005,0.6933440438462433,0.36412796947172005,1519.0957165471361,0.10617978125810623
143,0.008538125,3,255,129.0610387962999,123.0,62.119539997024766,0,255,93.23781761055385,96.0,48.10570442631319,0,255,85.39271496038405,66.0,59.45170054193791,0.29325545461554275,0.21372867099254989,-90.0,0.7862713290074501,3.120102975881075,0.6665621888518626,0.20540512805397448,2592.5693354057,0.43612974882125854
144,0.00873025,3,255,125.80354138366579,114.0,56.07574952717906,0,255,87.35522032363384,81.0,44.5476873592733,0,255,74.39524320202092,52.0,58.37750675132231,0.3251001694623162,0.13962047672454914,90.0,0.8603795232754509,3.1246398963678224,0.6686474072674049,0.18101499786822958,2175.1906660592103,1.0058519840240479
145,0.007945208333333334,1,255,117.03547497457085,109.0,52.965985646447976,0,255,83.19985214391326,77.0,45.2337414179501,0,255,66.3730167884819,50.0,51.835285735454356,0.34651037925047895,0.2037110564069986,55.0,0.7962889435930014,3.1671939979899344,0.6211633850269763,0.15510664075517552,2039.6351215949596,1.0798869132995605
146,0.02707825,7,255,116.16596608917746,105.0,57.263213001336574,0,234,96.80337108040742,95.0,49.90752506967998,0,247,63.8051420131089,55.0,42.55356552667987,0.2968072271966315,0.15489930359495574,-90.0,0.8451006964050443,3.1504943687129763,0.49956722949496046,0.17351762934219603,2456.029509326618,2.872117042541504
147,0.02157225,13,255,157.32243761321544,153.0,59.175154178492676,5,255,117.26239528173991,112.0,50.1425826722895,0,255,97.42463954516838,84.0,60.654506179364134,0.2789680706297798,0.12016859474486596,45.0,0.879831405255134,3.1125921840153077,0.8107098436385365,0.20213178125833717,2526.5650557230915,1.489338994026184
148,0.028808875,5,255,115.87794201226046,117.0,50.11744924244048,0,194,65.67817657785857,60.0,40.360587450003884,0,194,42.764866064778865,33.0,29.99319609984893,0.41271242587204154,0.11101608979296962,-85.0,0.8889839102070304,3.153170067237722,0.6868955094963722,0.14565358700273087,1311.1650275307472,1.9063090085983276
149,0.015237666666666667,12,255,137.9541811417786,128.0,55.84537738596861,6,255,119.97117104795251,120.0,51.82198380252628,5,255,99.60639275651722,83.0,54.26134341928703,0.2140807791501897,0.13202149641437033,80.0,0.8679785035856297,3.0875478721335856,0.6649707618968524,0.400642383027908,2615.2735960757027,1.1209660768508911
150,0.01668425,0,255,94.97557589995681,90.0,48.19326941242721,3,254,75.77348226300533,69.0,46.18691879759356,0,255,81.75385909768391,69.0,62.426896057130776,0.2701114953732958,0.23119334291761517,-75.0,0.7688066570823848,3.105826832379744,0.6434264111626561,0.3094893807484661,2250.843222434069,0.37628600001335144
151,0.014178833333333333,4,255,109.60104535769362,97.0,60.979357305093416,0,255,79.17414976397048,64.0,54.53790252491898,0,255,73.10209306979647,53.0,59.06793902270332,0.39554463704427084,0.11404515882127819,-80.0,0.8859548411787218,3.1542767331876007,0.747048853468167,0.11152010865641024,3119.9671924564627,0.7754353880882263
152,0.029318,13,255,120.13983772185355,120.0,55.8522078222901,0,255,91.60905603001152,90.0,49.73957296606601,0,255,83.14175322922144,75.0,49.09065515560854,0.28614835075406364,0.2007323357227755,80.0,0.7992676642772245,3.089755802366858,0.7130987650762186,0.2623857680825429,2491.7060128909648,0.9570673704147339
153,0.033310875,1,255,136.14662245243863,142.0,57.018964819344795,0,255,109.03711718563346,113.0,51.975508199797446,0,255,94.96773495479967,92.0,49.827778461811896,0.2194565174191497,0.236224098990929,65.0,0.763775901009071,2.9976334805936817,0.7733391576501962,0.3090411461177123,2695.9594657858424,1.2925676107406616
155,0.007896625,13,255,167.40777175289054,195.0,69.90458030070852,2,255,162.09094121866823,182.0,73.4371919212845,9,255,165.40869482656765,198.0,76.84174652029277,0.2615112953997673,0.056785831254881236,75.0,0.9432141687451188,2.999573886462883,0.8859075604724743,0.330813209517953,5150.322879281986,0.4737713038921356
156,0.015433791666666667,3,205,81.8244010666897,81.0,47.471116580709975,3,182,68.40137168953716,62.0,43.55404692033588,0,157,56.91289690465651,45.0,38.91481090037305,0.34341785825532056,0.12346571225365366,80.0,0.8765342877463463,3.0758484985487082,0.7788873903532763,0.27527310563729274,1820.5107124855595,1.5681588649749756
157,0.037792208333333334,10,255,112.34423137551451,122.0,57.54475985546897,0,251,75.78151518024265,77.0,45.01636070830736,0,255,106.8150691273703,111.0,64.22649974352207,0.2203291614325211,0.1630472661028477,-20.0,0.8369527338971523,3.071310365303805,0.5729553150056542,0.33043537208264384,2460.3688364179256,-1.4982713460922241
158,0.018113875,2,212,80.9216164747768,76.0,43.57418045126868,0,191,57.68751466198096,51.0,35.7562323444215,0,230,69.71555526934347,54.0,49.254865713464646,0.19072602771577382,0.22077334809892946,50.0,0.7792266519010705,3.0333092340287964,0.7604805893184049,0.3953620499792416,1457.7165752989981,-0.4564991295337677
159,0.02211375,5,219,79.10992155592061,81.0,39.78784315799321,0,187,57.25232280379184,53.0,33.869629687528985,0,236,71.93639888173858,66.0,47.754895886039506,0.2223002578272964,0.18520536881277327,70.0,0.8147946311872267,3.049796077717374,0.7422668082814238,0.33129402587834517,1253.8625308731202,-0.058482833206653595
160,0.032661625,7,255,104.82433747571775,110.0,59.93279900717205,0,255,73.1179756865036,69.0,48.018109443997176,5,255,104.92152641104886,98.0,63.653123275227536,0.2405881848941554,0.306800658407693,45.0,0.693199341592307,3.0908856161064544,0.5964552266949227,0.29252077466341925,2706.415542435764,-2.155846357345581
161,0.021076625,13,245,120.70921004516569,123.0,46.480459752880265,0,219,66.45621300020754,63.0,32.47914918996773,10,255,102.71959914214838,91.0,57.81635249686406,0.27189549763997395,0.246099151989563,-80.0,0.753900848010437,3.1205965537075686,0.6661938442713121,0.25167736165898236,1372.7602486676549,-1.2491251230239868
162,0.01761625,6,251,135.89533548228533,145.0,49.021243790653415,0,223,84.14646982644534,84.0,37.18463246151863,5,255,120.01623530079026,118.0,53.05928734223698,0.22991407424278174,0.20841101168282372,-55.0,0.7915889883171763,3.084851328863893,0.7244663910952961,0.3191670121300195,1587.037319109534,-1.4065361022949219
163,0.026548125,12,241,123.74909182818048,126.0,41.19898295594303,7,205,84.94714078939519,83.0,31.523906896089787,10,255,101.23463015350224,99.0,43.764173545589415,0.2775773889878217,0.16820289855072468,-5.0,0.8317971014492753,3.1279064085231263,0.6431987063622386,0.2412898381005864,1126.2457840461745,-0.5940110087394714
164,0.034155375,8,237,101.31378525161387,106.0,47.746293033698834,0,222,86.94116061551821,91.0,43.81778491282749,5,255,100.83192162229076,95.0,47.84038362032738,0.22265932336742722,0.13695670770865687,-20.0,0.8630432922913431,3.0546524488016082,0.5168219749361006,0.34621594971355696,1982.88800425845,-1.1684317588806152
165,0.012401,8,255,125.3653700823898,119.0,44.09984509425233,3,235,111.13223345906204,107.0,42.93039003989704,0,236,94.14452307619966,97.0,36.0251981408906,0.22786458333333334,0.20142326732673266,-5.0,0.7985767326732673,3.0357564124907026,0.5818619982414228,0.3494966867678719,1674.3266049128033,1.3177410364151
166,0.013548666666666667,12,255,120.92159280280902,108.0,54.05117829578173,7,253,108.23951075827547,99.0,54.09764426759364,1,255,96.47919984749629,92.0,48.0426555904389,0.20923303975055627,0.13729011689691817,-5.0,0.8627098831030818,2.9357570005937137,0.490303533973957,0.4575790484817621,2761.405171289713,1.0784739255905151
167,0.015881458333333334,6,249,109.2199998426118,102.0,52.84852831837702,3,241,95.94046266883163,85.0,47.959348916353456,6,247,95.96454830899499,89.0,42.49210344382367,0.1971964793162303,0.1974224845192587,-85.0,0.8025775154807413,2.97142377886458,0.5333887429315622,0.4990981593427132,2287.363112417337,-0.15328407287597656
168,0.01920825,10,255,154.22034350457955,151.0,52.60054354201796,0,255,123.1550043268824,116.0,48.497631954826446,0,255,92.55686651296655,76.0,56.79265096680459,0.30392552089024255,0.2117076346544715,-85.0,0.7882923653455285,3.1271643812525847,0.716912531666412,0.2121451037733267,2435.803476166251,2.305854558944702
169,0.024756,5,255,142.42604640674224,133.0,56.914768029111634,0,255,113.20874619672043,104.0,51.69619966238868,0,255,84.44810206252188,71.0,49.37521794178766,0.26213838354114927,0.1508398885611275,-85.0,0.8491601114388725,3.0981328093972724,0.6320669801636383,0.2755547679798938,2641.423042183791,1.8958238363265991
170,0.013032458333333333,9,255,118.2800072861142,119.0,49.581835335840125,5,255,90.74483900244148,83.0,51.915930581458426,0,255,63.87579731819867,54.0,45.552074406328266,0.21580868112332446,0.23344445254056156,35.0,0.7665555474594384,3.0717850095301387,0.7882975350650804,0.30274364038051543,2370.9152205029686,2.4184226989746094
171,0.021322791666666667,0,255,68.5280983177351,59.0,52.377731199222744,0,255,46.79783513413181,35.0,42.67526105211425,0,255,36.221576366229655,21.0,43.28683943423641,0.40694106471994534,0.07987265895556794,85.0,0.9201273410444321,3.1299299293388874,0.7428528752094442,0.26503897269103116,1987.9407594998422,1.5508596897125244
172,0.020887875,17,255,156.86657225491174,148.0,55.37096798783532,0,255,123.72102124264485,115.0,46.79895798039217,0,255,93.07205146105515,74.0,57.950681106267496,0.3202081990038228,0.16075989782886335,90.0,0.8392401021711366,3.1413304271768046,0.5152409305408704,0.26123487761950237,2231.892994056967,1.5976155996322632
173,0.012898375,7,255,124.26988997926209,119.0,51.28321245151179,3,255,101.94346820510502,104.0,45.80822019127806,0,255,85.13144344882389,82.0,49.39369557478709,0.22782492470907997,0.20065789473684215,-30.0,0.7993421052631579,3.074072806918616,0.6256685071658115,0.37455984555797395,2164.8181210375756,1.9075658321380615
