image_id,ratio_area,hu_1,color_median_B,inscribed_circle_radius_norm,color_std_R,glcm_homogeneity,color_mean_G,glcm_correlation,glcm_energy,color_min_G
185,0.02372025,3.1175178898168734,77.0,0.2246641691740568,55.64845686713778,0.9380862273188382,115.49717461527516,0.9821760904390526,0.3220860773925348,16
186,0.01897225,3.1444896260250115,86.0,0.3326307131920332,54.24086963712815,0.8483112607155663,97.98974607465225,0.9642508056051544,0.2071670812850752,0
187,0.0105845,3.059930363067193,72.0,0.3306755297111742,57.96437249172151,0.8855297850905288,89.18324234325368,0.966218155713614,0.2433379039951848,3
188,0.037367875,2.8326978262188387,238.0,0.1616245746612548,45.71318990731523,0.9792958086222884,213.31682074279897,0.9962142173340112,0.6236512247475947,26
189,0.0395800416666666,2.8472309563901783,195.0,0.2430575458323897,39.12354259379558,0.9689291170602948,178.9608992293102,0.99650089164882,0.4672742347541588,31
190,0.023845125,3.1862189831877057,68.0,0.4486215538847117,61.013427926518006,0.8782457021659615,68.8477966101695,0.9759374270844864,0.2132241803532697,0
191,0.011769375,3.0055157798263297,48.0,0.1851431309491738,45.50446667573188,0.9541888854934956,72.77753981542774,0.9730942113305268,0.4203947248561857,5
192,0.0324855,3.07425005042595,192.0,0.3051612023079749,59.4376940449237,0.8982354772050267,186.91432766912473,0.99032053657148,0.3375805186012403,2
193,0.041817125,3.0877322314243645,195.0,0.3182715775791674,56.07439769772244,0.9353601858437736,190.13033508838245,0.9955408593692364,0.3262200607470631,8
194,0.022354625,3.048204517549874,97.0,0.163239518422929,62.00483185872561,0.8942224575195684,110.47138520256507,0.9697069827883024,0.4455238317748328,1
195,0.024717625,3.1180647907819883,55.0,0.2453866411549176,55.25941477300706,0.831762172652524,77.85258903031253,0.9128830426366604,0.2588132064428732,0
196,0.02660525,3.075044233144359,77.0,0.2231684339807388,53.04130635387575,0.8958824340520651,55.40740705939836,0.9578329965501972,0.2985577801398204,0
197,0.023532875,2.987093725555229,41.0,0.177806775080617,54.402032489556994,0.9535609608020864,47.170985548595176,0.9648012190302308,0.585856387360526,0
198,0.02349525,3.0620446910218138,34.0,0.214957026431435,50.86958284261732,0.93023973638421,40.83892299671217,0.954646408314378,0.4743119146667387,0
199,0.03651925,2.999424954316434,33.0,0.1604653783591396,52.851907575233966,0.9229723550905092,60.3051915615741,0.9459650802402586,0.4833690977115861,0
200,0.0283767083333333,3.1045321276920923,89.0,0.3106397356305803,83.3155613127318,0.9364684259263932,74.5663102012532,0.9883355084428698,0.3383188878050203,0
201,0.020289625,3.0860030042082016,26.0,0.1894046804292606,64.62874013166312,0.9588864866777924,36.0847976212722,0.9651768346275716,0.558131278385699,0
202,0.03662225,3.097275535666621,59.0,0.2167449139280125,54.42803453729337,0.9563690251112632,61.553980285164265,0.9849592649391518,0.3799175707706773,0
203,0.0690187916666666,3.0304912797233285,79.0,0.3110580603392112,52.18913002474859,0.9242506487181998,105.57688067509872,0.9888866153673874,0.2886391712815551,2
204,0.03745425,3.1201497593867775,25.0,0.2517857021755642,51.38139949019739,0.959022430134183,44.90880632231667,0.979858484155376,0.5170174180135308,0
205,0.034826875,3.1445139978445797,34.0,0.2394581330128205,49.53137005537899,0.9378979085114814,57.85716710515149,0.9769177080805662,0.3425658287875204,0
206,0.0216230416666666,3.0438104453730666,99.0,0.2327780512920824,55.127345731295065,0.891903924917594,112.8306314524614,0.9759803738805332,0.3499871748101183,0
207,0.0633095,3.0079406737993692,166.0,0.1661932082403273,55.810577883871375,0.9475580357482004,170.20469962308508,0.9961190943834012,0.445925003211501,11
208,0.0271006666666666,2.948454618707849,128.0,0.2417021276595744,45.78149720192646,0.9533054174872316,136.09955816499468,0.9895254278161624,0.4815842972641573,17
209,0.010833,3.1635266021791897,25.0,0.3172514619883041,54.56060908347618,0.9314473792841518,56.38213664825613,0.9607277267745244,0.432027457731634,0
210,0.012324125,3.14456337398901,19.0,0.3566009104704097,51.182471520078686,0.931354438053454,47.467245209333335,0.9588134940678604,0.4199399454788098,0
211,0.013546875,3.0366562485635256,62.0,0.1791161073591428,59.910541434454416,0.9347403831757336,72.53419104417016,0.9625323855756434,0.5745555339668551,0
212,0.006400375,3.133537734672617,47.0,0.3003970857650515,49.45984264514448,0.8664022158933017,80.82932274546816,0.9640577883736492,0.2298505086487094,3
213,0.013624,3.0503633639967176,67.0,0.1967962385865939,52.04445390069039,0.8733871660907518,101.4054713588492,0.9707674643167942,0.2389389360078802,2
214,0.03511875,3.107245489153404,31.0,0.2705192629815745,51.635518882797925,0.9377495402239742,56.22387921617188,0.9763886801766294,0.3812542203317044,0
215,0.016076375,3.1310579030390087,31.0,0.3210564482983925,57.365808444168216,0.9403551519691544,58.9332192979046,0.9755509781947656,0.2962671510091101,2
216,0.0360285,3.078506794835179,72.0,0.2124645393643178,67.87479145674853,0.918580365854339,94.63829282818996,0.9829078009252796,0.3374247422091172,0
217,0.02317775,3.1062875889711323,63.0,0.2711811148243033,54.78642501498963,0.8565457133420816,97.71041983120466,0.9688113992252984,0.2369038565438432,0
218,0.019377375,3.042769022816516,93.0,0.2129059987328596,64.15158662727768,0.9215616123015432,118.02988122749504,0.9867828546068304,0.3877236237723192,1
219,0.04788425,3.116273374374855,48.0,0.2903972620275058,63.12056246889601,0.9080269537097504,74.28204530185573,0.9723413312872968,0.2595877985227837,0
220,0.0434161666666666,3.1104738027754237,43.0,0.2936192327366644,69.1557852967155,0.9231221405713618,76.09056317320906,0.9830228812305616,0.264766037733478,0
221,0.038485875,3.109171008870775,48.0,0.2829224870011613,65.11806785389338,0.9074077576185692,80.73954880185,0.9742074520662186,0.3415711189603636,0
222,0.0401345,3.115124207121581,65.0,0.2345544497172037,68.45652256617664,0.9249815867731548,95.65807627742416,0.9843230659904364,0.3571232421738009,0
223,0.007721125,3.187075833267281,125.0,0.4596293726008691,59.16890176264559,0.8050715933120571,136.40988499171573,0.975174765445948,0.0996563574739496,14
224,0.022474,2.902250242625251,104.0,0.1927274974173892,47.92917700631625,0.9647838106617566,127.46885782035334,0.993637570282041,0.5281222583915387,12
225,0.032730125,3.037842970675461,69.0,0.1902104744780658,35.35617470221026,0.9667576519168246,87.06612361998283,0.9845821207634708,0.4335496609978737,8
226,0.02533125,3.063772577611513,53.0,0.2938626226550804,62.36517489182101,0.9316818127052932,83.51134853270167,0.9827544033368462,0.3836017394100092,0
227,0.029271,3.1095712131560354,55.0,0.2313234062605006,60.75407725366529,0.9162940673159834,71.55229170788785,0.9757156245258584,0.3764497216054511,0
228,0.0130305,3.1009072395414403,66.0,0.2573670212940503,66.08724032888216,0.9355343177532554,77.06611625743037,0.9818165500120548,0.4162591242171405,1
229,0.026777,3.062887283743799,51.0,0.2179095374213324,43.7701522940067,0.9450193040516122,80.20700338125388,0.9816016600856065,0.287373733941656,0
230,0.026699625,3.090914865796279,58.0,0.3179597298859994,56.36763387478634,0.922173774840389,73.23899612513792,0.9724717266558486,0.3297332340274594,1
231,0.0173024166666666,3.119508777094716,113.0,0.2907368905719008,48.968933869207234,0.9317243504567448,124.11389250108364,0.9879142575223434,0.2678273285033298,7
232,0.0081782083333333,3.125100549887468,119.0,0.382683506095987,45.5925164998537,0.8489106621791176,128.50910952832209,0.9638383000888,0.1183662585245564,10
233,0.0129755,3.045662659775473,86.0,0.2515861163510074,46.67963139990909,0.9333827135070512,93.91468380119323,0.979683000280874,0.3673273599868232,3
234,0.0393917083333333,2.99773659838593,92.0,0.1844756606089456,55.30799123179568,0.9609377845480734,112.36629381058911,0.9890043505574024,0.4997884132332656,8
235,0.0073499166666666,2.951517938300883,54.0,0.1617238499012655,53.31500600725954,0.9337258821177224,80.85128202221075,0.9659379667271728,0.5092903471588452,0
236,0.1181235,3.149047699731992,14.0,0.3127757695716197,63.37186905569067,0.9666821120210612,34.13410098456138,0.9883088660105226,0.4181149611261549,0
237,0.0686645,3.0241073415671784,47.0,0.355346924898135,78.50033168521725,0.9240481976348488,89.37333769434147,0.9782249263673108,0.3863223369243814,0
238,0.0740049166666666,2.8215449944515583,42.0,0.1551066298556276,62.96621184696843,0.9621244457873922,66.19812761242433,0.9713531423439355,0.6407401640299026,0
239,0.022765875,3.0002759347723065,53.0,0.1970463314571896,51.08945972814828,0.9323616590269004,72.56514776612177,0.9638346131322588,0.3673641385254279,0
240,0.02347975,3.0059256636806233,50.0,0.1722808228069342,55.59061821749755,0.9385265536233446,75.83608180648596,0.9716757562442492,0.4205078094222377,1
241,0.0203559166666666,2.99246594419567,45.0,0.1639287184600402,50.09547143966169,0.9376588770102202,73.51186134001416,0.9643631211030096,0.4349749279418513,2
242,0.0267512083333333,3.0365602111608148,35.0,0.1746559114619745,55.000063645419424,0.9453009373159188,67.48655476451174,0.9702671343926482,0.4771632517725145,0
243,0.024148125,3.0944600914058404,80.0,0.3066430621676975,53.07357829238408,0.8962698998334835,70.71491106230039,0.9710338242467472,0.2668148379742285,0
244,0.006230625,3.008868705685522,39.0,0.1500962382615214,52.716019743480864,0.9428259914101796,88.22143014772264,0.9635538025494816,0.3715565348231625,9
245,0.007295375,2.931470870685236,40.0,0.1732789361368196,37.89038531764814,0.960295950641462,62.235833647443144,0.963899777945445,0.5119032253355607,2
246,0.00625025,3.0785128352686852,47.0,0.1898928206096324,46.79970094784498,0.8905004581243912,75.14633495986988,0.9383624582312512,0.2980748085313132,7
247,0.020050375,3.041454425593695,46.0,0.203319812211834,52.397706367930226,0.9210899629116428,65.28801619231281,0.9701466961915342,0.3331395730987037,2
248,0.0070325,3.0267403985070027,31.0,0.1548872597197182,54.35622310050382,0.943447454748141,60.23847835488859,0.9716151593771332,0.4281327604359357,4
249,0.01195925,3.0419410124331856,102.0,0.1964063333688224,57.82795131121008,0.9224371304838268,111.76828715961985,0.9819598153565792,0.3357066241959749,3
250,0.0233666666666666,3.0657851728108567,63.0,0.2384489988669371,62.59174498681554,0.8598655893235783,101.62548523477606,0.973503914958434,0.27290875926244,0
