image_id,ratio_area,hu_1,color_median_B,inscribed_circle_radius_norm,color_std_R,glcm_homogeneity,color_mean_G,glcm_correlation,glcm_energy,color_min_G,color_min_R,hu_4,hist_entropy,color_mean_B,hist_mean
116,0.0289876666666666,3.124055696032161,14.0,0.3584201545046087,41.993676232619784,0.9356404752894024,34.13222426629107,0.9484238728428392,0.3990519496219641,0,0,12.521213473068803,6.487995300635429,23.38229900255828,35.87982551956078
117,0.0354351666666666,3.153741287648008,35.0,0.3064197663337953,55.04162380928723,0.9159486354531174,63.97230455582767,0.9734987141382164,0.3291159856089672,0,0,13.218798321292114,7.319231383625419,44.21107135844766,66.31903491558862
118,0.037257,3.119328214366765,19.0,0.2745405484552253,49.955843913512055,0.9639469664863198,43.746473166681135,0.9864187212074056,0.4707306780834023,0,0,12.428583642762447,6.514479754809371,43.75219000932771,46.14144621871375
119,0.015522,3.0274733700119847,62.0,0.1997663551401869,59.259336790210725,0.911571654710094,85.03921837007455,0.9781439509450024,0.3393880409475532,4,6,10.69942809088998,7.62305130194266,76.41637279056161,88.19064105247902
120,0.02839925,3.1382296166262416,40.0,0.280763729598171,69.92036892112867,0.9185212869424794,68.9842190058634,0.9627401363607352,0.3773680676969644,0,4,11.635456463318055,7.388294165678208,50.79190510567617,73.87114462463097
121,0.018408125,3.1047570481262454,25.0,0.3026737512326708,41.00086113388543,0.9481079679279376,40.40175759330992,0.9469252534970178,0.4027979234236125,0,1,12.561050952341052,6.734727088523103,38.7215364008254,43.77489999275966
122,0.0271513333333333,3.027507069959778,38.0,0.2367031075860147,57.752984471976575,0.949386213193942,65.34453418563469,0.9678934281588244,0.593917520460562,0,0,10.19832428390408,7.37225887486959,54.420848121268264,70.56656693033003
123,0.0302785,3.102327414197326,62.0,0.1837538061818026,76.31723080021888,0.8883479891364156,90.65198553770476,0.9684836017987436,0.417865033453262,0,2,12.43692322162387,7.735183357278089,83.89992003622456,96.58810397768173
124,0.032656375,3.0671584773740195,47.0,0.2579787234042553,51.89979323787316,0.9423651164102678,66.45604272973418,0.9792725008778674,0.3504424461732483,0,0,11.2737672318248,7.159278660203962,54.15110491001682,66.69162890531838
125,0.0388822083333333,3.071488544837588,23.0,0.1768527221679687,54.547796893402605,0.958125799838104,54.285437889619395,0.9740556337324554,0.4889629306355523,0,0,11.64546808017219,7.071836433809741,38.33772067496355,55.72734168020972
126,0.04084775,3.0599204215721167,27.0,0.3323529787082409,67.66051977672478,0.9303889283942348,60.945583280991265,0.9822055352738795,0.3627969749846502,0,0,11.327721259897096,7.331948454567304,54.36576196458142,65.52114857534403
127,0.0321703333333333,3.136482706528814,50.0,0.3239538428094066,52.73622366127044,0.8916181227737536,73.99269665613033,0.9661850865391244,0.242203193348726,0,0,12.034853907850502,7.374816368772164,56.56773009741677,75.97982645493876
128,0.0423964583333333,3.119625914446237,18.0,0.2603894444138791,53.218419100027475,0.9408148693637588,46.38895130276973,0.9779095505595862,0.4372241888683655,0,0,11.336226048453184,6.7441267195873085,45.93402285395545,49.30155397469488
129,0.030271125,3.0355760342548117,51.0,0.2167233974152031,50.59929254354801,0.9493211608575592,66.32875300489452,0.9755568971444244,0.5029870003849515,0,1,10.887707493795029,7.1438917591013915,53.583661629956616,70.80133089134769
130,0.02017875,3.1134473369204736,31.0,0.2635453624642772,56.05836163818861,0.9180292781906596,56.88340352615715,0.9604979665286016,0.3919327590089664,0,3,10.965844264949416,7.155624394566315,49.10739708493332,61.435261571493456
131,0.03304125,3.1500018329705117,15.0,0.3649425287356322,69.45634934022016,0.9307162888135904,55.88113878195874,0.98196969981421,0.419201682187958,0,0,11.659077915695484,6.873295722260315,53.47739420219319,58.358594767574544
132,0.030832875,3.1141914995126667,26.0,0.2474836061126764,52.0168349297564,0.940428195702122,48.53557902644596,0.9667402089567798,0.4120162878556728,0,1,11.244461423749769,6.950730308157301,48.81981535252049,52.309491928935174
133,0.03890025,3.0836723699314184,51.0,0.249789869665929,59.65424513148282,0.9287020196349394,81.91312285039612,0.9815600052307324,0.4150995664352072,0,0,11.017526655827856,7.58717754381329,69.22869325473555,82.61101046354443
134,0.0387813333333333,3.0707199108447267,23.0,0.2033870740868579,64.73046571258165,0.9490732184957084,55.562805152505085,0.9842194069531924,0.4635889684752132,0,0,11.409924683046029,7.060414040706677,52.64299103972878,59.010559820902
135,0.020028,3.051518223549473,47.0,0.2467629888036229,70.1905275521078,0.9436475516061134,84.2401581599862,0.984694867043297,0.4182701599564641,0,1,11.414636256782446,7.589786703473804,71.15607794849609,87.37609587773177
136,0.035679375,3.142689965724045,28.0,0.3478732638888889,48.69783282028797,0.9251928943200944,44.63280428964441,0.9707305634670812,0.3291752065227775,0,1,11.647617394221504,6.9646497464227,44.94918541595632,48.98777656856472
137,0.0216115,3.1626442489055937,47.0,0.3290938845105991,61.336721940655096,0.8956774320576708,71.04766667875624,0.9637197680580728,0.3176943109307937,0,0,11.706389967345608,7.434350927715066,60.09083985057276,75.55681499311848
138,0.029323125,3.1067161887836936,18.0,0.2713951474144345,48.73777561765222,0.9445673546107248,40.49898062838754,0.9595980266167232,0.4361097722320119,0,0,12.333014051093658,6.800122992504769,31.135001740390557,43.756072542319906
139,0.024273375,3.030121214741142,66.0,0.2391705205095168,51.09241941932275,0.939121011282136,93.30324093143312,0.9878956472646844,0.3622636776338664,4,7,10.597470201988603,7.338926253877714,81.02453524452865,95.60821525661092
140,0.021783875,3.1116954413256708,98.0,0.3294757968383216,45.1416595456497,0.9285928689884696,118.7437727456144,0.989590652529992,0.2391470559903587,10,16,11.497681558619329,7.308636841630205,98.21512402873957,121.41548241260809
141,0.0204395416666666,3.1172558724922155,90.0,0.2185783991737971,62.46581104614125,0.8929150702688603,113.74472260430996,0.9759036684310016,0.2973878682528696,1,6,12.07804366043566,7.607453087821682,91.9498843547812,114.63896072138164
